5.0,6.258835272372285
5.202020202020202,6.375687866348857
5.404040404040404,4.518252933488898
5.606060606060606,6.032945837124487
5.808080808080808,6.307625638057192
6.01010101010101,6.476650106082275
6.212121212121212,4.619243694603882
6.414141414141414,6.364486414314042
6.616161616161616,4.670984062783287
6.818181818181818,7.918931818932477
7.020202020202021,5.094301043067899
7.222222222222222,8.849661234030362
7.424242424242424,6.503727837419431
7.626262626262626,7.412696072983319
7.828282828282829,7.392492799919127
8.030303030303031,6.467528320698401
8.232323232323232,6.260060166068829
8.434343434343434,8.053370567232921
8.636363636363637,9.831864213823618
8.838383838383837,6.918590761850542
9.040404040404042,8.320899630444561
9.242424242424242,8.512021178167679
9.444444444444445,8.800780453090873
9.646464646464647,9.169535138839002
9.848484848484848,9.950837373214867
10.05050505050505,9.493825346394564
10.252525252525253,10.64199920006522
10.454545454545453,8.327458061546606
10.656565656565657,9.918041479671421
10.858585858585858,11.341467268083017
11.06060606060606,10.94708342782109
11.262626262626263,11.28097748319782
11.464646464646464,11.602044767797217
11.666666666666668,10.543566723544695
11.868686868686869,10.865476856156008
12.070707070707071,11.832705089722376
12.272727272727273,11.693154735545447
12.474747474747474,11.875433840154251
12.676767676767676,11.408160501116356
12.878787878787879,13.418648299131315
13.080808080808081,12.544689240304622
13.282828282828282,11.171093618535576
13.484848484848484,12.681530909014638
13.686868686868687,13.549983700436716
13.88888888888889,11.466711412804608
14.09090909090909,12.052935653014245
14.292929292929292,13.313876818297926
14.494949494949495,11.60486801202802
14.696969696969697,13.654222212720818
14.8989898989899,14.868585210831249
15.1010101010101,14.590946476047074
15.303030303030303,13.62458622878958
15.505050505050505,13.988056832994243
15.707070707070708,14.593388337795423
15.909090909090908,14.888785207079112
16.11111111111111,14.465936705775318
16.313131313131315,15.029461448954969
16.515151515151516,14.786800574073425
16.717171717171716,15.541099646145181
16.919191919191917,14.646929511358678
17.12121212121212,14.006682507608323
17.323232323232325,15.89796406795488
17.525252525252526,14.556942108522065
17.727272727272727,16.362636968085717
17.929292929292927,15.514081890414046
18.13131313131313,15.912808390998723
18.333333333333336,16.562299956275094
18.535353535353536,17.882470577651677
18.737373737373737,16.837866840481745
18.939393939393938,17.686443159774075
19.141414141414142,17.369029777981854
19.343434343434343,17.541458298205775
19.545454545454547,16.570141092570825
19.747474747474747,17.80094928808707
19.949494949494948,16.95777196394649
20.15151515151515,15.554862686042611
20.353535353535353,17.99041707899607
20.555555555555557,17.922000179970777
20.757575757575758,19.457448464585717
20.95959595959596,18.547364190854513
21.161616161616163,19.73735592771315
21.363636363636363,20.67447363456058
21.565656565656564,19.425401974358874
21.767676767676768,18.983462131936342
21.96969696969697,20.30381739454287
22.171717171717173,19.677920205103153
22.373737373737374,19.113271930744233
22.575757575757574,21.008558821997404
22.77777777777778,20.739050608073807
22.97979797979798,19.835680689377906
23.18181818181818,20.4728064001183
23.383838383838384,20.372905660844378
23.585858585858585,22.094718122321545
23.78787878787879,21.02615147632206
23.98989898989899,22.391226097478636
24.19191919191919,20.19300850459068
24.393939393939394,20.674510282241144
24.595959595959595,22.433967814185227
24.7979797979798,21.44341943321643
25.0,22.781906197061765
