5.404040404040404,1.0,1.0,-1.950139014413799
16.515151515151516,0.0,0.0,26.440609100174772
11.464646464646464,0.0,1.0,17.598246215841197
8.232323232323232,1.0,1.0,-3.5743524523811896
10.858585858585858,1.0,0.0,-5.293926061147592
12.272727272727273,0.0,1.0,18.091879828946208
20.15151515151515,1.0,1.0,-10.8160126753035
6.212121212121212,1.0,0.0,-3.1484496835809868
5.606060606060606,1.0,0.0,-1.7730248422189108
20.555555555555557,1.0,1.0,-10.40233600389133
8.232323232323232,0.0,1.0,13.157088029520956
15.1010101010101,1.0,0.0,-6.793189109724274
14.8989898989899,0.0,0.0,23.67920029747414
14.696969696969697,1.0,0.0,-6.8398621316621435
14.696969696969697,0.0,0.0,26.54478567871986
6.01010101010101,0.0,0.0,9.610556893469651
10.05050505050505,1.0,1.0,-4.703144383391037
14.292929292929292,1.0,0.0,-6.777332635148169
18.737373737373737,1.0,1.0,-9.265993828791784
12.070707070707071,1.0,1.0,-6.8514066790897505
13.484848484848484,1.0,1.0,-6.852566028000442
23.98989898989899,1.0,0.0,-12.825352938455229
20.555555555555557,0.0,1.0,35.73547207404585
10.656565656565657,0.0,1.0,17.44273522226087
19.343434343434343,0.0,0.0,30.667227612855832
19.949494949494948,0.0,1.0,36.636656734621226
7.828282828282829,0.0,0.0,10.417182038488043
10.858585858585858,0.0,0.0,18.088986591335136
10.656565656565657,1.0,0.0,-4.745046441122085
8.434343434343434,0.0,1.0,12.19463316574552
12.474747474747474,0.0,0.0,17.7148904749938
16.919191919191917,1.0,0.0,-8.442722566211062
17.727272727272727,0.0,0.0,30.60706492592572
9.242424242424242,0.0,1.0,12.793316888670594
13.282828282828282,1.0,1.0,-6.7137001827504825
15.707070707070708,1.0,0.0,-7.405737438380946
22.97979797979798,1.0,1.0,-11.734354607460206
19.949494949494948,1.0,0.0,-10.516504663455315
18.13131313131313,0.0,0.0,25.94570553537769
5.0,1.0,0.0,-1.925600943427117
9.848484848484848,0.0,1.0,16.96379975155686
9.848484848484848,1.0,1.0,-4.332563619414995
17.323232323232325,0.0,0.0,29.32003305730582
8.030303030303031,0.0,0.0,11.542005975311396
11.06060606060606,1.0,1.0,-5.8933435034378165
19.747474747474747,0.0,1.0,33.432177659845316
21.565656565656564,1.0,0.0,-11.720770161573105
15.909090909090908,1.0,0.0,-8.70923055580854
16.11111111111111,0.0,1.0,28.694990826824466
5.202020202020202,1.0,1.0,-3.2076205180529307
17.929292929292927,0.0,0.0,27.79449826239348
21.767676767676768,0.0,1.0,36.66357034535615
13.282828282828282,0.0,0.0,21.74698831457962
19.747474747474747,1.0,0.0,-10.11867465757423
7.424242424242424,0.0,1.0,12.130243663539753
11.464646464646464,1.0,1.0,-5.8737141909478465
8.030303030303031,1.0,0.0,-3.882589311779116
18.13131313131313,1.0,1.0,-8.453910304142097
14.292929292929292,0.0,1.0,25.154584503507056
22.97979797979798,0.0,0.0,35.36693326805623
