"x","trend","seasonal","random"
4.25633333333333,NA,1.01316731396127,NA
4.76142857142857,NA,0.979348667940357,NA
4.43354838709677,NA,0.974692665322563,NA
3.77,NA,1.04125397707261,NA
3.28354838709677,NA,0.984711832050833,NA
3.73566666666667,NA,0.936355910234504,NA
3.77612903225806,3.98782738095238,1.01715976530818,0.93093916589439
4.02548387096774,3.9669495327701,1.06659063128658,0.951401103530773
3.626,3.96574417562724,0.985004877815892,0.928249499066199
3.26435483870968,4.04824417562724,0.975624699666772,0.826509547015583
4.60266666666667,4.1840103046595,1.04536779361711,1.0523196068116
4.25483870967742,4.31755421146953,0.980721865723324,1.00484585220478
4.3841935483871,4.45152822580645,1.01316731396127,0.97207420028755
4.1325,4.60670295698925,0.979348667940357,0.915978575400922
5.03354838709677,4.76295922939068,0.974692665322563,1.08425063669982
5.15,4.96990770609319,1.04125397707261,0.995181358018742
5.16193548387097,5.1036061827957,0.984711832050833,1.02713200301525
5.06233333333333,5.14717697132617,0.936355910234504,1.05036606359822
5.66483870967742,5.23225761648746,1.01715976530818,1.06441076282716
5.86096774193548,5.35783476239031,1.06659063128658,1.02561000968905
5.54066666666667,5.43618072549747,0.985004877815892,1.0347364684147
6.31645161290323,5.45380662155481,0.975624699666772,1.18710914873924
4.75933333333333,5.48049165739711,1.04536779361711,0.830725393226791
5.14387096774194,5.51507947101718,0.980721865723324,0.951026093176977
5.53709677419355,5.56522956062247,1.01316731396127,0.982014408955201
5.99344827586207,5.63022732047865,0.979348667940357,1.08695983098674
5.05290322580645,5.67915832406288,0.974692665322563,0.912828742781473
5.55366666666667,5.67635545667937,1.04125397707261,0.939622814354146
5.39870967741935,5.69761740411113,0.984711832050833,0.962249145465171
5.65566666666667,5.74429601820956,0.936355910234504,1.05149215522216
6.27510752687097,5.77132838828214,1.01715976530818,1.06894709849017
6.81064516129032,5.77346141583129,1.06659063128658,1.10599769407697
5.76533333333333,5.77016153567344,0.985004877815892,1.01437390727008
6.02451612903226,5.76323053208921,0.975624699666772,1.07145366021625
5.56155555556667,5.71609791560175,1.04536779361711,0.930738125959304
5.46193548387097,5.61849307689208,0.980721865723324,0.991244653043203
5.86780913980645,5.4932896718746,1.01316731396127,1.05429539106816
5.71392857142857,5.37875562169584,0.979348667940357,1.08471502811553
5.25322580645161,5.27557775431233,0.974692665322563,1.02161754508999
5.187,5.16145902671376,1.04125397707261,0.965132834021881
4.6341935483871,5.09127548429992,0.984711832050833,0.924354191728181
4.07766666666667,5.0746000064022,0.936355910234504,0.858161346920187
4.84822580645161,4.99539021697478,1.01715976530818,0.95416668070831
5.48870967741935,4.88162541602663,1.06659063128658,1.05416366670912
4.611,4.81212416794675,0.985004877815892,0.972791833502343
4.44,4.80970526113671,0.975624699666772,0.946197333431633
5.46166666666667,4.85238044034818,1.04536779361711,1.07671616090427
5.16161290322581,4.90122228622632,0.980721865723324,1.07382911154878
4.26709677419355,4.9272482718894,1.01316731396127,0.854765285891595
4.58428571428571,4.88656950844854,0.979348667940357,0.957922246724575
4.71483870967742,4.86714253712238,0.974692665322563,0.993859692661372
5.66733333333333,4.89774244751664,1.04125397707261,1.11128676044502
5.17806451612903,4.91896735791091,0.984711832050833,1.06901638138076
4.706,4.91415732206861,0.936355910234504,1.02273215584879
4.84451612903226,4.96136162314388,1.01715976530818,0.959975944066678
4.51612903225806,5.03308925371224,1.06659063128658,0.841267177980801
5.11733333333333,5.05231688428059,0.985004877815892,1.02828794373339
4.66806451612903,5.05156733230927,0.975624699666772,0.947169962583998
5.743,5.04968874807988,1.04536779361711,1.08794036508474
4.76483870967742,5.07418516385049,0.980721865723324,0.957493942012964
5.79677419354839,5.12999878392217,1.01316731396127,1.1152903657842
4.77607142857143,5.22775416026626,0.979348667940357,0.932863970758937
4.98451612903226,5.29457091653866,0.974692665322563,0.96588303475406
5.37966666666667,5.34164808947773,1.04125397707261,0.967215885146921
5.42064516129032,NA,0.984711832050833,NA
5.05133333333333,NA,0.936355910234504,NA
5.83870967741935,NA,1.01715976530818,NA
5.86806451612903,NA,1.06659063128658,NA
5.369,NA,0.985004877815892,NA
5.54625,NA,0.975624699666772,NA
